period,raid,boss,class_id,spec_id,spec,dps,map_id,difficulty,encounter_id,bossfight_id,datetime,duration,source_url
two_weeks_40,SSC,Morogrim,4,1,Combat Rogue,28807,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,2,2,Retribution Paladin,27862,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,3,0,Beast Mastery Hunter,26803,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,4,2,Subtlety Rogue,25484,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,1,0,Arms Warrior,25468,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,6,0,Blood DK,24774,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,4,0,Assassination Rogue,24590,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,9,2,Destruction Warlock,24538,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,1,1,Fury Warrior,23302,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,6,2,Unholy DK,21996,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,8,2,Frost Mage,19305,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,11,1,Feral Druid,17829,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Morogrim,6,1,Frost DK,12206,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=4&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,8,0,Arcane Mage,38049,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,7,0,Elemental Shaman,34192,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,3,2,Survival Hunter,34114,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,9,1,Demonology Warlock,34034,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,11,0,Balance Druid,32511,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,8,1,Fire Mage,32115,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,9,0,Affliction Warlock,31015,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,3,1,Marksmanship Hunter,30827,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,5,2,Shadow Priest,29738,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,7,1,Enhancement Shaman,29346,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,4,1,Combat Rogue,28807,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,2,2,Retribution Paladin,27862,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,3,0,Beast Mastery Hunter,26803,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,4,2,Subtlety Rogue,25484,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,1,0,Arms Warrior,25468,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,6,0,Blood DK,24774,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,4,0,Assassination Rogue,24590,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,9,2,Destruction Warlock,24538,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,1,1,Fury Warrior,23302,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,6,2,Unholy DK,21996,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,8,2,Frost Mage,19305,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,11,1,Feral Druid,17829,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
two_weeks_40,SSC,Lady Vashj,6,1,Frost DK,12206,,,,,,,https://sirus.su/api/base/x1/leaderboard/pve?ladder=specializations&type=dps&aggregation=avg&page=1&perPage=50&order=39&boss=5&parsings=40&week_from=2026-07-30&week_to=2026-08-19
